run_name,domain,agent_llm,user_llm,task_id,trial,reward,reward_basis,termination_reason,duration_sec,num_turns,num_messages,agent_cost,user_cost,nl_assertions_passed,nl_assertions_total,nl_assertions_text,reward_DB,reward_ENV_ASSERTION,reward_NL_ASSERTION,reward_ACTION,reward_COMMUNICATE,agent_prompt_tokens,agent_completion_tokens,user_prompt_tokens,user_completion_tokens,total_prompt_tokens,total_completion_tokens,total_tokens
20260408_014800_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,retail,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,107,0,0.0,DB|NL_ASSERTION,user_stop,164.6,19,38,,,0,1,[FAIL] Agent should exchange items in both orders.,0.0,N/A,0.0,N/A,N/A,246579,16117,21382,9397,267961,25514,293475
20260408_014800_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,retail,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,109,0,1.0,DB|NL_ASSERTION,user_stop,120.9,17,34,,,2,2,[PASS] Agent should make changes to address on order and user profile || [PASS] Agent should modify the pending order.,1.0,N/A,1.0,N/A,N/A,203748,14170,8889,4948,212637,19118,231755
20260408_014800_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,retail,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,113,0,0.0,DB|NL_ASSERTION,user_stop,50.4,8,16,0.0,0.0,0,1,[FAIL] Agent should cancel all pending orders,0.0,N/A,0.0,N/A,N/A,48233,2909,3072,5817,51305,8726,60031
20260408_014800_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,retail,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,112,0,0.0,DB|NL_ASSERTION,user_stop,140.1,17,34,,,0,0,,0.0,N/A,1.0,N/A,N/A,186156,17141,15900,5189,202056,22330,224386
20260408_014800_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,retail,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,111,0,0.0,DB|NL_ASSERTION,user_stop,199.1,23,46,,,0,1,[FAIL] Agent should modify the items and address as requested.,0.0,N/A,0.0,N/A,N/A,338547,23968,29706,9243,368253,33211,401464
20260408_014800_retail_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,retail,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,105,0,0.0,,max_steps,720.0,101,201,,,0,0,,N/A,N/A,N/A,N/A,N/A,3561868,68855,2533630,53499,6095498,122354,6217852
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]bad_network_preference|user_abroad_roaming_enabled_off[PERSONA:Hard],0,1.0,ENV_ASSERTION,user_stop,34.2,3,18,0.0,0.0,0,0,,N/A,1.0,N/A,N/A,N/A,15712,1465,54319,4294,70031,5759,75790
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]airplane_mode_on|data_mode_off[PERSONA:None],0,1.0,ENV_ASSERTION,user_stop,60.8,9,26,,,0,0,,N/A,1.0,N/A,N/A,N/A,73704,6270,38887,3335,112591,9605,122196
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]airplane_mode_on|user_abroad_roaming_enabled_off[PERSONA:None],0,1.0,ENV_ASSERTION,user_stop,90.9,8,37,0.0,0.0,0,0,,N/A,1.0,N/A,N/A,N/A,71327,4242,128783,11197,200110,15439,215549
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]data_saver_mode_on|user_abroad_roaming_enabled_off[PERSONA:Easy],0,1.0,ENV_ASSERTION,user_stop,135.1,14,51,,,0,0,,N/A,1.0,N/A,N/A,N/A,169132,9750,154263,12492,323395,22242,345637
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]data_mode_off|data_usage_exceeded[PERSONA:None],0,0.0,ENV_ASSERTION,user_stop,162.4,12,48,,,0,0,,N/A,0.0,N/A,N/A,N/A,122739,16666,125281,7837,248020,24503,272523
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]data_saver_mode_on|data_usage_exceeded[PERSONA:Easy],0,0.0,ENV_ASSERTION,user_stop,155.9,28,56,,,0,0,,N/A,0.0,N/A,N/A,N/A,354242,18428,13946,5490,368188,23918,392106
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],0,0.0,ENV_ASSERTION,user_stop,90.2,11,22,,,0,0,,N/A,0.0,N/A,N/A,N/A,104714,8550,28228,4009,132942,12559,145501
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]airplane_mode_on|bad_network_preference|user_abroad_roaming_enabled_off[PERSONA:Easy],0,1.0,ENV_ASSERTION,user_stop,122.3,17,48,,,0,0,,N/A,1.0,N/A,N/A,N/A,182003,13809,73296,5399,255299,19208,274507
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]bad_network_preference|bad_vpn|user_abroad_roaming_enabled_off[PERSONA:Easy],0,1.0,ENV_ASSERTION,user_stop,78.3,7,44,,,0,0,,N/A,1.0,N/A,N/A,N/A,50903,3016,152596,9537,203499,12553,216052
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]airplane_mode_on|data_saver_mode_on|user_abroad_roaming_disabled_on[PERSONA:None],0,0.0,ENV_ASSERTION,user_stop,117.6,10,54,,,0,0,,N/A,0.0,N/A,N/A,N/A,82668,6861,151075,10633,233743,17494,251237
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]bad_vpn|data_saver_mode_on|user_abroad_roaming_disabled_on[PERSONA:None],0,0.0,ENV_ASSERTION,user_stop,95.4,12,42,,,0,0,,N/A,0.0,N/A,N/A,N/A,116733,6880,83603,7821,200336,14701,215037
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]bad_network_preference|bad_vpn|user_abroad_roaming_disabled_on[PERSONA:None],0,0.0,ENV_ASSERTION,user_stop,119.5,10,48,,,0,0,,N/A,0.0,N/A,N/A,N/A,83866,6977,126567,12090,210433,19067,229500
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]bad_network_preference|bad_vpn|user_abroad_roaming_disabled_off[PERSONA:Hard],0,0.0,ENV_ASSERTION,user_stop,109.2,8,54,,,0,0,,N/A,0.0,N/A,N/A,N/A,63858,5822,203480,11367,267338,17189,284527
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],0,0.0,ENV_ASSERTION,user_stop,171.0,15,64,,,0,0,,N/A,0.0,N/A,N/A,N/A,155733,13292,157967,12735,313700,26027,339727
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_mode_off|user_abroad_roaming_disabled_on[PERSONA:Hard],0,0.0,ENV_ASSERTION,user_stop,156.0,9,50,,,0,0,,N/A,0.0,N/A,N/A,N/A,87565,5359,205483,18574,293048,23933,316981
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]bad_network_preference|data_saver_mode_on|data_usage_exceeded[PERSONA:Hard],0,0.0,ENV_ASSERTION,user_stop,208.9,22,52,,,0,0,,N/A,0.0,N/A,N/A,N/A,274493,22088,136839,9585,411332,31673,443005
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],0,0.0,ENV_ASSERTION,user_stop,111.3,11,46,,,0,0,,N/A,0.0,N/A,N/A,N/A,95894,7458,113819,7603,209713,15061,224774
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]bad_vpn|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],0,0.0,ENV_ASSERTION,user_stop,57.2,12,24,0.0,0.0,0,0,,N/A,0.0,N/A,N/A,N/A,122431,4955,12452,3870,134883,8825,143708
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on[PERSONA:None],0,0.0,ENV_ASSERTION,user_stop,165.2,13,44,,,0,0,,N/A,0.0,N/A,N/A,N/A,122637,11292,160609,12512,283246,23804,307050
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_mode_off|data_saver_mode_on[PERSONA:Hard],0,0.0,ENV_ASSERTION,user_stop,247.7,23,51,,,0,0,,N/A,0.0,N/A,N/A,N/A,335091,20681,118059,16147,453150,36828,489978
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]bad_network_preference|bad_vpn|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],0,0.0,ENV_ASSERTION,user_stop,57.3,11,22,0.0,0.0,0,0,,N/A,0.0,N/A,N/A,N/A,98173,5041,13006,3482,111179,8523,119702
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]airplane_mode_on|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Hard],0,0.0,ENV_ASSERTION,user_stop,173.3,12,58,,,0,0,,N/A,0.0,N/A,N/A,N/A,103936,8846,193085,15252,297021,24098,321119
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_mode_off|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],0,0.0,ENV_ASSERTION,user_stop,118.1,11,24,,,0,0,,N/A,0.0,N/A,N/A,N/A,97150,13135,25178,3494,122328,16629,138957
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_saver_mode_on|user_abroad_roaming_disabled_on[PERSONA:Easy],0,0.0,ENV_ASSERTION,user_stop,122.4,8,56,,,0,0,,N/A,0.0,N/A,N/A,N/A,60576,4019,203807,12724,264383,16743,281126
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]bad_network_preference|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],0,0.0,ENV_ASSERTION,user_stop,121.1,8,52,,,0,0,,N/A,0.0,N/A,N/A,N/A,63377,6991,190645,10005,254022,16996,271018
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:None],0,0.0,ENV_ASSERTION,user_stop,159.9,12,60,,,0,0,,N/A,0.0,N/A,N/A,N/A,105263,7730,181776,12690,287039,20420,307459
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],0,0.0,ENV_ASSERTION,user_stop,57.9,11,22,0.0,0.0,0,0,,N/A,0.0,N/A,N/A,N/A,105747,5585,12621,2833,118368,8418,126786
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]airplane_mode_on|bad_network_preference|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],0,0.0,ENV_ASSERTION,user_stop,136.1,10,56,,,0,0,,N/A,0.0,N/A,N/A,N/A,80803,5371,164308,11215,245111,16586,261697
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:None],0,0.0,ENV_ASSERTION,user_stop,168.4,12,56,,,0,0,,N/A,0.0,N/A,N/A,N/A,107973,7894,177134,15766,285107,23660,308767
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]bad_network_preference|bad_vpn|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Easy],0,0.0,ENV_ASSERTION,user_stop,155.8,13,48,,,0,0,,N/A,0.0,N/A,N/A,N/A,159829,9472,135891,12463,295720,21935,317655
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|user_abroad_roaming_disabled_off[PERSONA:Hard],0,0.0,ENV_ASSERTION,user_stop,191.9,20,72,,,0,0,,N/A,0.0,N/A,N/A,N/A,235735,12454,181572,14290,417307,26744,444051
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]airplane_mode_on|bad_network_preference[PERSONA:Hard],0,0.0,,max_steps,1131.6,99,201,,,0,0,,N/A,N/A,N/A,N/A,N/A,6106444,84301,5384043,88686,11490487,172987,11663474
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],0,0.0,ENV_ASSERTION,user_stop,87.1,10,22,,,0,0,,N/A,0.0,N/A,N/A,N/A,93104,7289,19678,3846,112782,11135,123917
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_enabled_off[PERSONA:Easy],0,0.0,ENV_ASSERTION,user_stop,95.3,7,50,,,0,0,,N/A,0.0,N/A,N/A,N/A,50081,3654,154779,8260,204860,11914,216774
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_on[PERSONA:None],0,0.0,ENV_ASSERTION,user_stop,63.4,5,42,0.0,0.0,0,0,,N/A,0.0,N/A,N/A,N/A,35779,1801,140375,8080,176154,9881,186035
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[service_issue]airplane_mode_on|unseat_sim_card[PERSONA:None],0,1.0,ENV_ASSERTION,user_stop,73.3,6,20,0.0,0.0,0,0,,N/A,1.0,N/A,N/A,N/A,45551,6348,70168,6122,115719,12470,128189
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[service_issue]airplane_mode_on|overdue_bill_suspension[PERSONA:None],0,1.0,ENV_ASSERTION,user_stop,68.0,9,28,0.0,0.0,0,0,,N/A,1.0,N/A,N/A,N/A,84591,3672,41233,7867,125824,11539,137363
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[mobile_data_issue]airplane_mode_on|bad_network_preference|bad_vpn|data_mode_off|data_saver_mode_on|data_usage_exceeded|user_abroad_roaming_disabled_off[PERSONA:Hard],0,0.0,ENV_ASSERTION,user_stop,156.9,15,34,,,0,0,,N/A,0.0,N/A,N/A,N/A,169766,13509,82035,11185,251801,24694,276495
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[service_issue]airplane_mode_on|lock_sim_card_pin[PERSONA:Easy],0,0.0,ENV_ASSERTION|ACTION,user_stop,137.5,12,30,,,0,0,,N/A,1.0,N/A,0.0,N/A,107001,8159,57249,8050,164250,16209,180459
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[service_issue]airplane_mode_on|break_apn_settings[PERSONA:Hard],0,0.0,ENV_ASSERTION,user_stop,178.1,18,38,,,0,0,,N/A,0.0,N/A,N/A,N/A,219613,21239,80936,6237,300549,27476,328025
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[service_issue]overdue_bill_suspension|unseat_sim_card[PERSONA:Easy],0,0.0,ENV_ASSERTION,user_stop,125.3,14,32,,,0,0,,N/A,0.0,N/A,N/A,N/A,161546,14373,52181,5729,213727,20102,233829
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[service_issue]break_apn_settings|lock_sim_card_pin[PERSONA:None],0,1.0,ENV_ASSERTION|ACTION,user_stop,75.4,9,20,,,0,0,,N/A,1.0,N/A,1.0,N/A,80039,7972,22112,3543,102151,11515,113666
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[service_issue]contract_end_suspension|lock_sim_card_pin[PERSONA:Hard],0,0.0,ENV_ASSERTION|ACTION,user_stop,74.8,8,18,0.0,0.0,0,0,,N/A,1.0,N/A,0.0,N/A,70636,3626,25201,9183,95837,12809,108646
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[service_issue]contract_end_suspension|unseat_sim_card[PERSONA:Hard],0,0.0,ENV_ASSERTION|ACTION,user_stop,165.8,18,44,,,0,0,,N/A,1.0,N/A,0.0,N/A,249756,14962,84249,12630,334005,27592,361597
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[service_issue]lock_sim_card_pin|overdue_bill_suspension[PERSONA:Easy],0,1.0,ENV_ASSERTION|ACTION,user_stop,126.0,13,32,,,0,0,,N/A,1.0,N/A,1.0,N/A,133188,13470,43123,6219,176311,19689,196000
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[service_issue]airplane_mode_on|lock_sim_card_pin|unseat_sim_card[PERSONA:Hard],0,0.0,ENV_ASSERTION|ACTION,user_stop,79.2,9,20,,,0,0,,N/A,1.0,N/A,0.0,N/A,74771,7679,38252,4105,113023,11784,124807
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[service_issue]airplane_mode_on|break_apn_settings|lock_sim_card_pin[PERSONA:None],0,1.0,ENV_ASSERTION|ACTION,user_stop,69.1,12,24,,,0,0,,N/A,1.0,N/A,1.0,N/A,114708,8228,8510,1463,123218,9691,132909
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[service_issue]airplane_mode_on|overdue_bill_suspension|unseat_sim_card[PERSONA:Easy],0,0.0,ENV_ASSERTION,user_stop,112.2,16,32,,,0,0,,N/A,0.0,N/A,N/A,N/A,190620,9836,19231,7697,209851,17533,227384
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[service_issue]airplane_mode_on|lock_sim_card_pin|overdue_bill_suspension[PERSONA:Easy],0,0.0,ENV_ASSERTION|ACTION,user_stop,125.1,12,28,,,0,0,,N/A,1.0,N/A,0.0,N/A,122660,10872,41603,8253,164263,19125,183388
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[service_issue]break_apn_settings|overdue_bill_suspension|unseat_sim_card[PERSONA:Hard],0,0.0,ENV_ASSERTION,user_stop,62.7,11,22,0.0,0.0,0,0,,N/A,0.0,N/A,N/A,N/A,101840,7296,20618,3305,122458,10601,133059
20260408_023137_telecom_llm_agent_Qwen3-30B-A3B-Thinking-2507_user_simulator_Qwen3-30B-A3B-Thinking-2507,telecom,Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,[service_issue]airplane_mode_on|break_apn_settings|unseat_sim_card[PERSONA:None],0,1.0,ENV_ASSERTION,user_stop,190.7,16,57,,,0,0,,N/A,1.0,N/A,N/A,N/A,184035,18858,229223,11478,413258,30336,443594
